province;red;green;blue;x;x
11642;66;16;240;;x
11643;67;16;244;;x
11644;68;16;248;;x
11645;69;16;232;;x
11646;70;16;236;;x
11647;71;16;240;;x
11648;72;16;244;;x
11649;73;16;248;;x
11650;74;16;232;;x
11651;75;16;236;;x
11652;76;16;240;;x
11653;77;16;244;;x
11654;78;16;248;;x
11655;79;16;232;;x
11656;80;16;236;;x
11657;81;16;240;;x
11658;82;16;244;;x
11659;83;16;248;;x
11660;84;16;232;;x
11661;85;16;236;;x
11662;86;16;240;;x
11663;87;16;244;;x
11664;88;16;248;;x
11665;89;16;232;;x
11666;90;16;236;;x
11667;91;16;240;;x
11668;92;16;244;;x
11669;93;16;248;;x
11670;94;16;232;;x
11671;95;16;236;;x
11672;96;16;240;;x
11673;97;16;244;;x
11674;98;16;248;;x
11675;99;16;232;;x
11676;100;16;236;;x
11677;101;16;240;;x
11678;102;16;244;;x
11679;103;16;248;;x
11680;104;16;232;;x
11681;105;16;236;;x
11682;106;16;240;;x
11683;107;16;244;;x
11684;108;16;248;;x
11685;109;16;232;;x
11686;110;16;236;;x
11687;111;16;240;;x
11688;112;16;244;;x
11689;113;16;248;;x
11690;114;16;232;;x
11691;115;16;236;;x
11692;116;16;240;;x
11693;117;16;244;;x
11694;118;16;248;;x
11695;119;16;232;;x
11696;120;16;236;;x
11697;121;16;240;;x
11698;122;16;244;;x
11699;123;16;248;;x
11700;124;17;232;;x
11701;125;17;236;;x
11702;126;17;240;;x
11703;0;17;244;;x
11704;1;17;248;;x
11705;2;17;232;;x
11706;3;17;236;;x
11707;4;17;240;;x
11708;5;17;244;;x
11709;6;17;248;;x
11710;7;17;232;;x
11711;8;17;236;;x
11712;9;17;240;;x
11713;10;17;244;;x
11714;11;17;248;;x
11715;12;17;232;;x
11716;13;17;236;;x
11717;14;17;240;;x
11718;15;17;244;;x
11719;16;17;248;;x
11720;17;17;232;;x
11721;18;17;236;;x
11722;19;17;240;;x
11723;20;17;244;;x
11724;21;17;248;;x
11725;22;17;232;;x
11726;23;17;236;;x
11727;24;17;240;;x
11728;25;17;244;;x
11729;26;17;248;;x
11730;27;17;232;;x
11731;28;17;236;;x
11732;29;17;240;;x
11733;30;17;244;;x
11734;31;17;248;;x
11735;32;17;232;;x
11736;33;17;236;;x
11737;34;17;240;;x
11738;35;17;244;;x
11739;36;17;248;;x
11740;37;17;232;;x
11741;38;17;236;;x
11742;39;17;240;;x
11743;40;17;244;;x
11744;41;17;248;;x
11745;42;17;232;;x
11746;43;17;236;;x
11747;44;17;240;;x
11748;45;17;244;;x
11749;46;17;248;;x
11750;47;17;232;;x
11751;48;17;236;;x
11752;49;17;240;;x
11753;50;17;244;;x
11754;51;17;248;;x
11755;52;17;232;;x
11756;53;17;236;;x
11757;54;17;240;;x
11758;55;17;244;;x
11759;56;17;248;;x
11760;57;17;232;;x
11761;58;17;236;;x
11762;59;17;240;;x
11763;60;17;244;;x
11764;61;17;248;;x
11765;62;17;232;;x
11766;63;17;236;;x
11767;64;17;240;;x
11768;65;17;244;;x
11769;66;17;248;;x
11770;67;17;232;;x
11771;68;17;236;;x
11772;69;17;240;;x
11773;70;17;244;;x
11774;71;17;248;;x
11775;72;17;232;;x
11776;73;17;236;;x
11777;74;17;240;;x
11778;75;17;244;;x
11779;76;17;248;;x
11780;77;17;232;;x
11781;78;17;236;;x
11782;79;17;240;;x
11783;80;17;244;;x
11784;81;17;248;;x
11785;82;17;232;;x
11786;83;17;236;;x
11787;84;17;240;;x
11788;85;17;244;;x
11789;86;17;248;;x
11790;87;17;232;;x
11791;88;17;236;;x
11792;89;17;240;;x
11793;90;17;244;;x
11794;91;17;248;;x
11795;92;17;232;;x
11796;93;17;236;;x
11797;94;17;240;;x
11798;95;17;244;;x
11799;96;17;248;;x
11800;97;18;232;;x
11801;98;18;236;;x
11802;99;18;240;;x
11803;100;18;244;;x
11804;101;18;248;;x
11805;102;18;232;;x
11806;103;18;236;;x
11807;104;18;240;;x
11808;105;18;244;;x
11809;106;18;248;;x
11810;107;18;232;;x
11811;108;18;236;;x
11812;109;18;240;;x
11813;110;18;244;;x
11814;111;18;248;;x
11815;112;18;232;;x
11816;113;18;236;;x
11817;114;18;240;;x
11818;115;18;244;;x
11819;116;18;248;;x
11820;117;18;232;;x
11821;118;18;236;;x
11822;119;18;240;;x
11823;120;18;244;;x
11824;121;18;248;;x
11825;122;18;232;;x
11826;123;18;236;;x
11827;124;18;240;;x
11828;125;18;244;;x
11829;126;18;248;;x
11830;0;18;232;;x
11831;1;18;236;;x
11832;2;18;240;;x
11833;3;18;244;;x
11834;4;18;248;;x
11835;5;18;232;;x
11836;6;18;236;;x
11837;7;18;240;;x
11838;8;18;244;;x
11839;9;18;248;;x
11840;10;18;232;;x
11841;11;18;236;;x
11842;12;18;240;;x
11843;13;18;244;;x
11844;14;18;248;;x
11845;15;18;232;;x
11846;16;18;236;;x
11847;17;18;240;;x
11848;18;18;244;;x
11849;19;18;248;;x
11850;20;18;232;;x
11851;21;18;236;;x
11852;22;18;240;;x
11853;23;18;244;;x
11854;24;18;248;;x
11855;25;18;232;;x
11856;26;18;236;;x
11857;27;18;240;;x
11858;28;18;244;;x
11859;29;18;248;;x
11860;30;18;232;;x
11861;31;18;236;;x
11862;32;18;240;;x
11863;33;18;244;;x
11864;34;18;248;;x
11865;35;18;232;;x
11866;36;18;236;;x
11867;37;18;240;;x
11868;38;18;244;;x
11869;39;18;248;;x
11870;40;18;232;;x
11871;41;18;236;;x
11872;42;18;240;;x
11873;43;18;244;;x
11874;44;18;248;;x
11875;45;18;232;;x
11876;46;18;236;;x
11877;47;18;240;;x
11878;48;18;244;;x
11879;49;18;248;;x
11880;50;18;232;;x
11881;51;18;236;;x
11882;52;18;240;;x
11883;53;18;244;;x
11884;54;18;248;;x
11885;55;18;232;;x
11886;56;18;236;;x
11887;57;18;240;;x
11888;58;18;244;;x
11889;59;18;248;;x
11890;60;18;232;;x
11891;61;18;236;;x
11892;62;18;240;;x
11893;63;18;244;;x
11894;64;18;248;;x
11895;65;18;232;;x
11896;66;18;236;;x
11897;67;18;240;;x
11898;68;18;244;;x
11899;69;18;248;;x
11900;70;19;232;;x
11901;71;19;236;;x
11902;72;19;240;;x
11903;73;19;244;;x
11904;74;19;248;;x
11905;75;19;232;;x
11906;76;19;236;;x
11907;77;19;240;;x
11908;78;19;244;;x
11909;79;19;248;;x
11910;80;19;232;;x
11911;81;19;236;;x
11912;82;19;240;;x
11913;83;19;244;;x
11914;84;19;248;;x
11915;85;19;232;;x
11916;86;19;236;;x
11917;87;19;240;;x
11918;88;19;244;;x
11919;89;19;248;;x
11920;90;19;232;;x
11921;91;19;236;;x
11922;92;19;240;;x
11923;93;19;244;;x
11924;94;19;248;;x
11925;95;19;232;;x
11926;96;19;236;;x
11927;97;19;240;;x
11928;98;19;244;;x
11929;99;19;248;;x
11930;100;19;232;;x
11931;101;19;236;;x
11932;102;19;240;;x
11933;103;19;244;;x
11934;104;19;248;;x
11935;105;19;232;;x
11936;106;19;236;;x
11937;107;19;240;;x
11938;108;19;244;;x
11939;109;19;248;;x
11940;110;19;232;;x
11941;111;19;236;;x
11942;112;19;240;;x
11943;113;19;244;;x
11944;114;19;248;;x
11945;115;19;232;;x
11946;116;19;236;;x
11947;117;19;240;;x
11948;118;19;244;;x
11949;119;19;248;;x
11950;120;19;232;;x
11951;121;19;236;;x
11952;122;19;240;;x
11953;123;19;244;;x
11954;124;19;248;;x
11955;125;19;232;;x
11956;126;19;236;;x
11957;0;19;240;;x
11958;1;19;244;;x
11959;2;19;248;;x
11960;3;19;232;;x
11961;4;19;236;;x
11962;5;19;240;;x
11963;6;19;244;;x
11964;7;19;248;;x
11965;8;19;232;;x
11966;9;19;236;;x
11967;10;19;240;;x
11968;11;19;244;;x
11969;12;19;248;;x
11970;13;19;232;;x
11971;14;19;236;;x
11972;15;19;240;;x
11973;16;19;244;;x
11974;17;19;248;;x
11975;18;19;232;;x
11976;19;19;236;;x
11977;20;19;240;;x
11978;21;19;244;;x
11979;22;19;248;;x
11980;23;19;232;;x
11981;24;19;236;;x
11982;25;19;240;;x
11983;26;19;244;;x
11984;27;19;248;;x
11985;28;19;232;;x
11986;29;19;236;;x
11987;30;19;240;;x
11988;31;19;244;;x
11989;32;19;248;;x
11990;33;19;232;;x
11991;34;19;236;;x
11992;35;19;240;;x
11993;36;19;244;;x
11994;37;19;248;;x
11995;38;19;232;;x
11996;39;19;236;;x
11997;40;19;240;;x
11998;41;19;244;;x
11999;42;19;248;;x
12000;43;20;232;;x
12001;44;20;236;;x
12002;45;20;240;;x
12003;46;20;244;;x
12004;47;20;248;;x
12005;48;20;232;;x
12006;49;20;236;;x
12007;50;20;240;;x
12008;51;20;244;;x
12009;52;20;248;;x
12010;53;20;232;;x
12011;54;20;236;;x
12012;55;20;240;;x
12013;56;20;244;;x
12014;57;20;248;;x
12015;58;20;232;;x
12016;59;20;236;;x
12017;60;20;240;;x
12018;61;20;244;;x
12019;62;20;248;;x
12020;63;20;232;;x
12021;64;20;236;;x
12022;65;20;240;;x
12023;66;20;244;;x
12024;67;20;248;;x
12025;68;20;232;;x
12026;69;20;236;;x
12027;70;20;240;;x
12028;71;20;244;;x
12029;72;20;248;;x
12030;73;20;232;;x
12031;74;20;236;;x
12032;75;20;240;;x
12033;76;20;244;;x
12034;77;20;248;;x
12035;78;20;232;;x
12036;79;20;236;;x
12037;80;20;240;;x
12038;81;20;244;;x
12039;82;20;248;;x
12040;83;20;232;;x
12041;84;20;236;;x
12042;85;20;240;;x
12043;86;20;244;;x
12044;87;20;248;;x
12045;88;20;232;;x
12046;89;20;236;;x
12047;90;20;240;;x
12048;91;20;244;;x
12049;92;20;248;;x
12050;93;20;232;;x
12051;94;20;236;;x
12052;95;20;240;;x
12053;96;20;244;;x
12054;97;20;248;;x
12055;98;20;232;;x
12056;99;20;236;;x
12057;100;20;240;;x
12058;101;20;244;;x
12059;102;20;248;;x
12060;103;20;232;;x
12061;104;20;236;;x
12062;105;20;240;;x
12063;106;20;244;;x
12064;107;20;248;;x
12065;108;20;232;;x
12066;109;20;236;;x
12067;110;20;240;;x
12068;111;20;244;;x
12069;112;20;248;;x
12070;113;20;232;;x
12071;114;20;236;;x
12072;115;20;240;;x
12073;116;20;244;;x
12074;117;20;248;;x
12075;118;20;232;;x
12076;119;20;236;;x
12077;120;20;240;;x
12078;121;20;244;;x
12079;122;20;248;;x
12080;123;20;232;;x
12081;124;20;236;;x
12082;125;20;240;;x
12083;126;20;244;;x
12084;0;20;248;;x
12085;1;20;232;;x
12086;2;20;236;;x
12087;3;20;240;;x
12088;4;20;244;;x
12089;5;20;248;;x
12090;6;20;232;;x
12091;7;20;236;;x
12092;8;20;240;;x
12093;9;20;244;;x
12094;10;20;248;;x
12095;11;20;232;;x
12096;12;20;236;;x
12097;13;20;240;;x
12098;14;20;244;;x
12099;15;20;248;;x
12100;16;21;232;;x
12101;17;21;236;;x
12102;18;21;240;;x
12103;19;21;244;;x
12104;20;21;248;;x
12105;21;21;232;;x
12106;22;21;236;;x
12107;23;21;240;;x
12108;24;21;244;;x
12109;25;21;248;;x
12110;26;21;232;;x
12111;27;21;236;;x
12112;28;21;240;;x
12113;29;21;244;;x
12114;30;21;248;;x
12115;31;21;232;;x
12116;32;21;236;;x
12117;33;21;240;;x
12118;34;21;244;;x
12119;35;21;248;;x
12120;36;21;232;;x
12121;37;21;236;;x
12122;38;21;240;;x
12123;39;21;244;;x
12124;40;21;248;;x
12125;41;21;232;;x
12126;42;21;236;;x
12127;43;21;240;;x
12128;44;21;244;;x
12129;45;21;248;;x
12130;46;21;232;;x
12131;47;21;236;;x
12132;48;21;240;;x
12133;49;21;244;;x
12134;50;21;248;;x
12135;51;21;232;;x
12136;52;21;236;;x
12137;53;21;240;;x
12138;54;21;244;;x
12139;55;21;248;;x
12140;56;21;232;;x
12141;57;21;236;;x
12142;58;21;240;;x
12143;59;21;244;;x
12144;60;21;248;;x
12145;61;21;232;;x
12146;62;21;236;;x
12147;63;21;240;;x
12148;64;21;244;;x
12149;65;21;248;;x
12150;66;21;232;;x
12151;67;21;236;;x
12152;68;21;240;;x
12153;69;21;244;;x
12154;70;21;248;;x
12155;71;21;232;;x
12156;72;21;236;;x
12157;73;21;240;;x
12158;74;21;244;;x
12159;75;21;248;;x
12160;76;21;232;;x
12161;77;21;236;;x
12162;78;21;240;;x
12163;79;21;244;;x
12164;80;21;248;;x
12165;81;21;232;;x
12166;82;21;236;;x
12167;83;21;240;;x
12168;84;21;244;;x
12169;85;21;248;;x
12170;86;21;232;;x
12171;87;21;236;;x
12172;88;21;240;;x
12173;89;21;244;;x
12174;90;21;248;;x
12175;91;21;232;;x
12176;92;21;236;;x
12177;93;21;240;;x
12178;94;21;244;;x
12179;95;21;248;;x
12180;96;21;232;;x
12181;97;21;236;;x
12182;98;21;240;;x
12183;99;21;244;;x
12184;100;21;248;;x
12185;101;21;232;;x
12186;102;21;236;;x
12187;103;21;240;;x
12188;104;21;244;;x
12189;105;21;248;;x
12190;106;21;232;;x
12191;107;21;236;;x
12192;108;21;240;;x
12193;109;21;244;;x
12194;110;21;248;;x
12195;111;21;232;;x
12196;112;21;236;;x
12197;113;21;240;;x
12198;114;21;244;;x
12199;115;21;248;;x
12200;116;22;232;;x
12201;117;22;236;;x
12202;118;22;240;;x
12203;119;22;244;;x
12204;120;22;248;;x
12205;121;22;232;;x
12206;122;22;236;;x
12207;123;22;240;;x
12208;124;22;244;;x
12209;125;22;248;;x
12210;126;22;232;;x
12211;0;22;236;;x
12212;1;22;240;;x
12213;2;22;244;;x
12214;3;22;248;;x
12215;4;22;232;;x
12216;5;22;236;;x
12217;6;22;240;;x
12218;7;22;244;;x
12219;8;22;248;;x
12220;9;22;232;;x
12221;10;22;236;;x
12222;11;22;240;;x
12223;12;22;244;;x
12224;13;22;248;;x
12225;14;22;232;;x
12226;15;22;236;;x
12227;16;22;240;;x
12228;17;22;244;;x
12229;18;22;248;;x
12230;19;22;232;;x
12231;20;22;236;;x
12232;21;22;240;;x
12233;22;22;244;;x
12234;23;22;248;;x
12235;24;22;232;;x
12236;25;22;236;;x
12237;26;22;240;;x
12238;27;22;244;;x
12239;28;22;248;;x
12240;29;22;232;;x
12241;30;22;236;;x
12242;31;22;240;;x
12243;32;22;244;;x
12244;33;22;248;;x
12245;34;22;232;;x
12246;35;22;236;;x
12247;36;22;240;;x
12248;37;22;244;;x
12249;38;22;248;;x
12250;39;22;232;;x
12251;40;22;236;;x
12252;41;22;240;;x
12253;42;22;244;;x
12254;43;22;248;;x
12255;44;22;232;;x
12256;45;22;236;;x
12257;46;22;240;;x
12258;47;22;244;;x
12259;48;22;248;;x
12260;49;22;232;;x
12261;50;22;236;;x
12262;51;22;240;;x
12263;52;22;244;;x
12264;53;22;248;;x
12265;54;22;232;;x
12266;55;22;236;;x
12267;56;22;240;;x
12268;57;22;244;;x
12269;58;22;248;;x
12270;59;22;232;;x
12271;60;22;236;;x
12272;61;22;240;;x
12273;62;22;244;;x
12274;63;22;248;;x
12275;64;22;232;;x
12276;65;22;236;;x
12277;66;22;240;;x
12278;67;22;244;;x
12279;68;22;248;;x
12280;69;22;232;;x
12281;70;22;236;;x
12282;71;22;240;;x
12283;72;22;244;;x
12284;73;22;248;;x
12285;74;22;232;;x
12286;75;22;236;;x
12287;76;22;240;;x
12288;77;22;244;;x
12289;78;22;248;;x
12290;79;22;232;;x
12291;80;22;236;;x
12292;81;22;240;;x
12293;82;22;244;;x
12294;83;22;248;;x
12295;84;22;232;;x
12296;85;22;236;;x
12297;86;22;240;;x
12298;87;22;244;;x
12299;88;22;248;;x
12300;89;23;232;;x
12301;90;23;236;;x
12302;91;23;240;;x
12303;92;23;244;;x
12304;93;23;248;;x
12305;94;23;232;;x
12306;95;23;236;;x
12307;96;23;240;;x
12308;97;23;244;;x
12309;98;23;248;;x
12310;99;23;232;;x
12311;100;23;236;;x
12312;101;23;240;;x
12313;102;23;244;;x
12314;103;23;248;;x
12315;104;23;232;;x
12316;105;23;236;;x
12317;106;23;240;;x
12318;107;23;244;;x
12319;108;23;248;;x
12320;109;23;232;;x
12321;110;23;236;;x
12322;111;23;240;;x
12323;112;23;244;;x
12324;113;23;248;;x
12325;114;23;232;;x
12326;115;23;236;;x
12327;116;23;240;;x
12328;117;23;244;;x
12329;118;23;248;;x
12330;119;23;232;;x
12331;120;23;236;;x
12332;121;23;240;;x
12333;122;23;244;;x
12334;123;23;248;;x
12335;124;23;232;;x
12336;125;23;236;;x
12337;126;23;240;;x
12338;0;23;244;;x
12339;1;23;248;;x
12340;2;23;232;;x
12341;3;23;236;;x
12342;4;23;240;;x
12343;5;23;244;;x
12344;6;23;248;;x
12345;7;23;232;;x
12346;8;23;236;;x
12347;9;23;240;;x
12348;10;23;244;;x
12349;11;23;248;;x
12350;12;23;232;;x
12351;13;23;236;;x
12352;14;23;240;;x
12353;15;23;244;;x
12354;16;23;248;;x
12355;17;23;232;;x
12356;18;23;236;;x
12357;19;23;240;;x
12358;20;23;244;;x
12359;21;23;248;;x
12360;22;23;232;;x
12361;23;23;236;;x
12362;24;23;240;;x
12363;25;23;244;;x
12364;26;23;248;;x
12365;27;23;232;;x
12366;28;23;236;;x
12367;29;23;240;;x
12368;30;23;244;;x
12369;31;23;248;;x
12370;32;23;232;;x
12371;33;23;236;;x
12372;34;23;240;;x
12373;35;23;244;;x
12374;36;23;248;;x
12375;37;23;232;;x
12376;38;23;236;;x
12377;39;23;240;;x
12378;40;23;244;;x
12379;41;23;248;;x
12380;42;23;232;;x
12381;43;23;236;;x
12382;44;23;240;;x
12383;45;23;244;;x
12384;46;23;248;;x
12385;47;23;232;;x
12386;48;23;236;;x
12387;49;23;240;;x
12388;50;23;244;;x
12389;51;23;248;;x
12390;52;23;232;;x
12391;53;23;236;;x
12392;54;23;240;;x
12393;55;23;244;;x
12394;56;23;248;;x
12395;57;23;232;;x
12396;58;23;236;;x
12397;59;23;240;;x
12398;60;23;244;;x
12399;61;23;248;;x
12400;62;24;232;;x
12401;63;24;236;;x
12402;64;24;240;;x
12403;65;24;244;;x
12404;66;24;248;;x
12405;67;24;232;;x
12406;68;24;236;;x
12407;69;24;240;;x
12408;70;24;244;;x
12409;71;24;248;;x
12410;72;24;232;;x
12411;73;24;236;;x
12412;74;24;240;;x
12413;75;24;244;;x
12414;76;24;248;;x
12415;77;24;232;;x
12416;78;24;236;;x
12417;79;24;240;;x
12418;80;24;244;;x
12419;81;24;248;;x
12420;82;24;232;;x
12421;83;24;236;;x
12422;84;24;240;;x
12423;85;24;244;;x
12424;86;24;248;;x
12425;87;24;232;;x
12426;88;24;236;;x
12427;89;24;240;;x
12428;90;24;244;;x
12429;91;24;248;;x
12430;92;24;232;;x
12431;93;24;236;;x
12432;94;24;240;;x
12433;95;24;244;;x
12434;96;24;248;;x
12435;97;24;232;;x
12436;98;24;236;;x
12437;99;24;240;;x
12438;100;24;244;;x
12439;101;24;248;;x
12440;102;24;232;;x
12441;103;24;236;;x
12442;104;24;240;;x
12443;105;24;244;;x
12444;106;24;248;;x
12445;107;24;232;;x
12446;108;24;236;;x
12447;109;24;240;;x
12448;110;24;244;;x
12449;111;24;248;;x
12450;112;24;232;;x
12451;113;24;236;;x
12452;114;24;240;;x
12453;115;24;244;;x
12454;116;24;248;;x
12455;117;24;232;;x
12456;118;24;236;;x
12457;119;24;240;;x
12458;120;24;244;;x
12459;121;24;248;;x
12460;122;24;232;;x
12461;123;24;236;;x
12462;124;24;240;;x
12463;125;24;244;;x
12464;126;24;248;;x
12465;0;24;232;;x
12466;1;24;236;;x
12467;2;24;240;;x
12468;3;24;244;;x
12469;4;24;248;;x
12470;5;24;232;;x
12471;6;24;236;;x
12472;7;24;240;;x
12473;8;24;244;;x
12474;9;24;248;;x
12475;10;24;232;;x
12476;11;24;236;;x
12477;12;24;240;;x
12478;13;24;244;;x
12479;14;24;248;;x
12480;15;24;232;;x
12481;16;24;236;;x
12482;17;24;240;;x
12483;18;24;244;;x
12484;19;24;248;;x
12485;20;24;232;;x
12486;21;24;236;;x
12487;22;24;240;;x
12488;23;24;244;;x
12489;24;24;248;;x
12490;25;24;232;;x
12491;26;24;236;;x
12492;27;24;240;;x
12493;28;24;244;;x
12494;29;24;248;;x
12495;30;24;232;;x
12496;31;24;236;;x
12497;32;24;240;;x
12498;33;24;244;;x
12499;34;24;248;;x
12500;35;25;232;;x
12501;36;25;236;;x
12502;37;25;240;;x
12503;38;25;244;;x
12504;39;25;248;;x
12505;40;25;232;;x
12506;41;25;236;;x
12507;42;25;240;;x
12508;43;25;244;;x
12509;44;25;248;;x
12510;45;25;232;;x
12511;46;25;236;;x
12512;47;25;240;;x
12513;48;25;244;;x
12514;49;25;248;;x
12515;50;25;232;;x
12516;51;25;236;;x
12517;52;25;240;;x
12518;53;25;244;;x
12519;54;25;248;;x
12520;55;25;232;;x
12521;56;25;236;;x
12522;57;25;240;;x
12523;58;25;244;;x
12524;59;25;248;;x
12525;60;25;232;;x
12526;61;25;236;;x
12527;62;25;240;;x
12528;63;25;244;;x
12529;64;25;248;;x
12530;65;25;232;;x
12531;66;25;236;;x
12532;67;25;240;;x
12533;68;25;244;;x
12534;69;25;248;;x
12535;70;25;232;;x
12536;71;25;236;;x
12537;72;25;240;;x
12538;73;25;244;;x
12539;74;25;248;;x
12540;75;25;232;;x
12541;76;25;236;;x
12542;77;25;240;;x
12543;78;25;244;;x
12544;79;25;248;;x
12545;80;25;232;;x
12546;81;25;236;;x
12547;82;25;240;;x
12548;83;25;244;;x
12549;84;25;248;;x
12550;85;25;232;;x
12551;86;25;236;;x
12552;87;25;240;;x
12553;88;25;244;;x
12554;89;25;248;;x
12555;90;25;232;;x
12556;91;25;236;;x
12557;92;25;240;;x
12558;93;25;244;;x
12559;94;25;248;;x
12560;95;25;232;;x
12561;96;25;236;;x
12562;97;25;240;;x
12563;98;25;244;;x
12564;99;25;248;;x
12565;100;25;232;;x
12566;101;25;236;;x
12567;102;25;240;;x
12568;103;25;244;;x
12569;104;25;248;;x
12570;105;25;232;;x
12571;106;25;236;;x
12572;107;25;240;;x
12573;108;25;244;;x
12574;109;25;248;;x
12575;110;25;232;;x
12576;111;25;236;;x
12577;112;25;240;;x
12578;113;25;244;;x
12579;114;25;248;;x
12580;115;25;232;;x
12581;116;25;236;;x
12582;117;25;240;;x
12583;118;25;244;;x
12584;119;25;248;;x
12585;120;25;232;;x
12586;121;25;236;;x
12587;122;25;240;;x
12588;123;25;244;;x
12589;124;25;248;;x
12590;125;25;232;;x
12591;126;25;236;;x
12592;0;25;240;;x
12593;1;25;244;;x
12594;2;25;248;;x
12595;3;25;232;;x
12596;4;25;236;;x
12597;5;25;240;;x
12598;6;25;244;;x
12599;7;25;248;;x
12600;8;26;232;;x
12601;9;26;236;;x
12602;10;26;240;;x
12603;11;26;244;;x
12604;12;26;248;;x
12605;13;26;232;;x
12606;14;26;236;;x
12607;15;26;240;;x
12608;16;26;244;;x
12609;17;26;248;;x
12610;18;26;232;;x
12611;19;26;236;;x
12612;20;26;240;;x
12613;21;26;244;;x
12614;22;26;248;;x
12615;23;26;232;;x
12616;24;26;236;;x
12617;25;26;240;;x
12618;26;26;244;;x
12619;27;26;248;;x
12620;28;26;232;;x
12621;29;26;236;;x
12622;30;26;240;;x
12623;31;26;244;;x
12624;32;26;248;;x
12625;33;26;232;;x
12626;34;26;236;;x
12627;35;26;240;;x
12628;36;26;244;;x
12629;37;26;248;;x
12630;38;26;232;;x
12631;39;26;236;;x
12632;40;26;240;;x
12633;41;26;244;;x
12634;42;26;248;;x
12635;43;26;232;;x
12636;44;26;236;;x
12637;45;26;240;;x
12638;46;26;244;;x
12639;47;26;248;;x
12640;48;26;232;;x
12641;49;26;236;;x
12642;50;26;240;;x
12643;51;26;244;;x
12644;52;26;248;;x
12645;53;26;232;;x
12646;54;26;236;;x
12647;55;26;240;;x
12648;56;26;244;;x
12649;57;26;248;;x
12650;58;26;232;;x
12651;59;26;236;;x
12652;60;26;240;;x
12653;61;26;244;;x
12654;62;26;248;;x
12655;63;26;232;;x
12656;64;26;236;;x
12657;65;26;240;;x
12658;66;26;244;;x
12659;67;26;248;;x
12660;68;26;232;;x
12661;69;26;236;;x
12662;70;26;240;;x
12663;71;26;244;;x
12664;72;26;248;;x
12665;73;26;232;;x
12666;74;26;236;;x
12667;75;26;240;;x
12668;76;26;244;;x
12669;77;26;248;;x
12670;78;26;232;;x
12671;79;26;236;;x
12672;80;26;240;;x
12673;81;26;244;;x
12674;82;26;248;;x
12675;83;26;232;;x
12676;84;26;236;;x
12677;85;26;240;;x
12678;86;26;244;;x
12679;87;26;248;;x
12680;88;26;232;;x
12681;89;26;236;;x
12682;90;26;240;;x
12683;91;26;244;;x
12684;92;26;248;;x
12685;93;26;232;;x
12686;94;26;236;;x
12687;95;26;240;;x
12688;96;26;244;;x
12689;97;26;248;;x
12690;98;26;232;;x
12691;99;26;236;;x
12692;100;26;240;;x
12693;101;26;244;;x
12694;102;26;248;;x
12695;103;26;232;;x
12696;104;26;236;;x
12697;105;26;240;;x
12698;106;26;244;;x
12699;107;26;248;;x
12700;108;27;232;;x
12701;109;27;236;;x
12702;110;27;240;;x
12703;111;27;244;;x
12704;112;27;248;;x
12705;113;27;232;;x
12706;114;27;236;;x
12707;115;27;240;;x
12708;116;27;244;;x
12709;117;27;248;;x
12710;118;27;232;;x
12711;119;27;236;;x
12712;120;27;240;;x
12713;121;27;244;;x
12714;122;27;248;;x
12715;123;27;232;;x
12716;124;27;236;;x
12717;125;27;240;;x
12718;126;27;244;;x
12719;0;27;248;;x
12720;1;27;232;;x
12721;2;27;236;;x
12722;3;27;240;;x
12723;4;27;244;;x
12724;5;27;248;;x
12725;6;27;232;;x
12726;7;27;236;;x
12727;8;27;240;;x
12728;9;27;244;;x
12729;10;27;248;;x
12730;11;27;232;;x
12731;12;27;236;;x
12732;13;27;240;;x
12733;14;27;244;;x
12734;15;27;248;;x
12735;16;27;232;;x
12736;17;27;236;;x
12737;18;27;240;;x
12738;19;27;244;;x
12739;20;27;248;;x
12740;21;27;232;;x
12741;22;27;236;;x
12742;23;27;240;;x
12743;24;27;244;;x
12744;25;27;248;;x
12745;26;27;232;;x
12746;27;27;236;;x
12747;28;27;240;;x
12748;29;27;244;;x
12749;30;27;248;;x
12750;31;27;232;;x
12751;32;27;236;;x
12752;33;27;240;;x
12753;34;27;244;;x
12754;35;27;248;;x
12755;36;27;232;;x
12756;37;27;236;;x
12757;38;27;240;;x
12758;39;27;244;;x
12759;40;27;248;;x
12760;41;27;232;;x
12761;42;27;236;;x
12762;43;27;240;;x
12763;44;27;244;;x
12764;45;27;248;;x
12765;46;27;232;;x
12766;47;27;236;;x
12767;48;27;240;;x
12768;49;27;244;;x
12769;50;27;248;;x
12770;51;27;232;;x
12771;52;27;236;;x
12772;53;27;240;;x
12773;54;27;244;;x
12774;55;27;248;;x
12775;56;27;232;;x
12776;57;27;236;;x
12777;58;27;240;;x
12778;59;27;244;;x
12779;60;27;248;;x
12780;61;27;232;;x
12781;62;27;236;;x
12782;63;27;240;;x
12783;64;27;244;;x
12784;65;27;248;;x
12785;66;27;232;;x
12786;67;27;236;;x
12787;68;27;240;;x
12788;69;27;244;;x
12789;70;27;248;;x
12790;71;27;232;;x
12791;72;27;236;;x
12792;73;27;240;;x
12793;74;27;244;;x
12794;75;27;248;;x
12795;76;27;232;;x
12796;77;27;236;;x
12797;78;27;240;;x
12798;79;27;244;;x
12799;80;27;248;;x
12800;81;28;232;;x
12801;82;28;236;;x
12802;83;28;240;;x
12803;84;28;244;;x
12804;85;28;248;;x
12805;86;28;232;;x
12806;87;28;236;;x
